"Time","Events","ExG97","ExG98","ExG99","ExG100","ExG101","ExG102","ExG103","ExG104","ExG105","ExG106","ExG107","ExG108","ExG109","ExG110","ExG111","ExG112"
0:18:16.733,,0.721,2.763,-2.959,1.497,-0.160,-0.007,-0.970,2.333,1.158,0.327,-1.657,-3.164,1.532,0.266,0.173,-1.773
0:18:16.733,,3.288,1.222,-2.192,1.166,1.044,1.020,0.876,1.002,-0.913,-1.941,-0.554,-3.943,1.131,-1.069,0.765,-0.919
0:18:16.734,,0.894,-0.243,-2.061,-1.654,1.238,-1.054,2.533,1.186,-1.915,-0.559,1.229,-1.722,2.015,0.194,1.092,-1.194
0:18:16.734,,2.087,0.497,-2.148,-1.206,1.500,-0.386,3.045,0.956,-1.667,-1.042,0.288,-0.620,-0.741,0.126,-1.713,1.106
0:18:16.735,,5.107,-0.283,-0.033,-0.080,-0.521,-2.675,0.889,0.374,-0.741,0.344,-1.566,-2.899,-0.010,0.443,-0.430,1.994
0:18:16.735,,2.461,-0.667,1.424,0.381,1.937,-1.494,-0.084,0.592,-2.174,-0.590,-1.825,-3.411,0.720,-0.032,1.392,1.501
0:18:16.736,,2.424,-0.342,1.040,-0.391,-0.032,-0.428,-0.194,3.866,-1.207,-1.329,-0.713,-3.659,0.698,-2.059,1.451,0.789
0:18:16.736,,2.403,0.754,1.554,-0.636,-0.800,-2.102,1.269,2.678,0.317,-1.188,-2.496,-3.599,3.432,-0.901,-0.323,-0.320
0:18:16.737,,1.041,-0.817,1.737,-0.748,-0.675,0.111,-0.011,2.956,1.159,-0.603,-1.858,-3.969,1.977,-0.857,1.528,-0.905
0:18:16.737,,0.388,-1.851,0.199,0.799,-0.565,-1.017,0.085,2.509,-0.129,0.852,0.843,-3.497,-0.169,1.041,0.956,-0.565
0:18:16.738,,-0.333,0.043,0.617,1.866,-0.901,-1.464,-0.832,0.682,1.024,0.655,0.651,-3.018,-0.873,0.195,1.446,0.300
0:18:16.738,,1.872,-1.046,-0.743,2.643,-0.380,-0.847,-0.424,1.872,1.608,-0.189,0.012,-2.705,0.225,-0.716,-0.444,-0.656
0:18:16.739,,-1.092,-0.878,-1.956,3.265,-0.601,0.294,1.460,0.036,1.571,1.173,3.383,-4.144,-0.276,-0.873,-1.979,0.510
0:18:16.739,,-0.514,1.502,0.307,0.665,0.121,0.711,1.384,2.230,0.878,-1.163,3.183,-5.926,-0.171,0.098,-3.045,-0.268
0:18:16.740,,0.139,-0.594,-1.810,3.709,0.252,0.352,0.695,2.129,1.995,0.567,1.212,-4.203,0.400,-3.024,-2.563,0.674
0:18:16.740,,0.419,1.489,-1.343,2.413,0.931,-0.830,0.661,-0.403,0.593,-1.565,-1.225,-2.066,-0.947,2.313,-0.869,0.527
0:18:16.741,,2.392,2.441,-1.131,1.145,0.662,-1.234,0.147,0.447,0.224,-0.765,-0.602,-1.434,-1.388,0.123,-1.516,0.403
0:18:16.741,,0.117,2.430,-0.918,1.429,0.393,-1.982,1.174,1.136,-0.514,-0.758,-0.914,-1.347,-0.841,0.038,0.998,-0.516
0:18:16.742,,-1.401,-0.548,-0.933,1.724,1.084,-0.326,-0.939,1.984,1.730,-0.685,0.187,-0.080,-0.316,-0.715,-2.216,1.549
0:18:16.742,,0.272,0.337,-1.655,2.674,-0.957,1.186,0.931,1.642,1.271,1.021,0.010,-2.894,-1.269,-2.089,-2.127,1.598
0:18:16.743,,1.139,1.812,0.145,2.946,-1.293,-0.072,0.835,2.345,-0.283,0.491,0.563,0.208,-1.973,-2.312,-1.943,-2.510
0:18:16.743,,1.111,-0.163,0.205,-0.034,-0.455,1.030,1.028,1.051,-0.447,-0.092,-0.041,-1.103,-0.843,-1.014,0.978,-1.314
0:18:16.744,,1.503,-0.451,-0.750,-2.753,0.820,2.903,1.432,1.812,0.443,0.565,-0.866,-1.794,0.576,-1.777,0.589,-2.310
0:18:16.744,,0.270,-0.179,0.334,-0.381,0.514,-0.701,0.253,1.165,0.963,2.381,0.278,-1.858,0.776,-1.386,-1.470,-0.928
0:18:16.745,,0.733,-0.400,-0.409,-1.114,0.570,2.099,0.941,0.779,-0.469,0.830,-1.362,-1.927,0.916,-0.410,-0.959,0.198
0:18:16.745,,0.342,0.129,-1.332,0.671,1.543,2.607,0.435,1.318,-0.606,-0.114,0.695,-1.806,-1.128,-2.242,-1.469,0.991
0:18:16.746,,1.131,-1.262,-0.213,-0.050,1.287,1.143,-0.468,1.372,-0.356,-0.698,-0.184,0.037,-2.531,1.192,0.846,-1.212
0:18:16.746,,0.556,2.605,-1.942,-0.234,0.524,-0.027,-2.111,1.709,1.094,-2.319,-0.338,-0.374,-1.008,-0.643,1.402,1.240
0:18:16.747,,1.874,2.195,-1.879,-0.406,1.818,0.448,-0.169,1.522,-0.437,-1.067,-1.746,-1.913,-0.689,-0.639,-0.161,1.213
0:18:16.747,,1.233,0.242,-0.105,-2.102,0.022,1.987,2.628,1.504,-0.561,-0.929,-0.994,-0.992,-1.947,-1.198,2.069,-0.813
0:18:16.748,,0.540,-3.186,0.472,-0.401,0.365,1.183,1.165,3.568,-2.795,0.039,-2.326,-0.003,-1.573,1.600,2.042,-0.677
0:18:16.748,,-1.105,-2.551,-0.638,0.334,-1.636,0.398,2.017,2.538,-1.234,-1.925,-1.571,1.130,-1.324,1.731,1.047,2.835
0:18:16.749,,-0.502,-2.194,-0.619,-2.432,0.225,2.256,3.205,1.024,-1.451,-2.298,0.549,-1.028,0.018,0.497,1.073,1.670
0:18:16.749,,-0.137,-4.053,0.896,-1.296,1.510,-0.905,2.775,0.790,0.298,-0.956,0.459,-1.147,0.469,1.158,0.449,-0.437
0:18:16.750,,0.309,-1.572,0.701,0.068,0.827,-2.331,0.822,-0.416,0.862,0.645,-1.565,-1.885,-0.953,2.957,1.309,0.195
0:18:16.750,,1.340,-1.789,0.093,-1.284,1.130,-0.628,-0.378,1.922,-0.787,-0.696,-1.271,-2.102,1.527,3.242,0.460,-0.853
0:18:16.750,,1.501,-3.634,-0.243,-2.107,1.145,0.402,1.535,0.476,-0.431,-1.314,0.513,-2.000,0.575,3.977,-1.258,0.892
0:18:16.751,,0.071,-1.215,-1.968,-1.437,0.517,1.441,0.267,1.587,-1.116,-1.270,0.426,-3.672,0.056,3.845,0.639,1.915
0:18:16.751,,-0.421,-1.921,-3.163,-3.185,-0.495,-0.084,1.019,0.044,-0.792,0.588,0.052,-1.312,0.728,3.490,1.250,4.337
0:18:16.752,,-1.570,-2.374,-0.949,-1.982,-0.476,-1.766,3.115,-0.486,-0.228,-0.995,0.969,-1.253,1.299,3.425,0.647,2.706
0:18:16.752,,1.484,-1.697,-3.985,-1.258,-0.835,-1.893,0.756,1.324,-1.301,0.510,-0.004,-2.830,0.573,3.833,1.774,3.541
0:18:16.753,,-3.233,-0.835,-5.027,-2.346,0.006,-1.657,1.461,2.217,-1.261,1.243,-0.081,0.089,0.881,3.690,2.029,2.694
0:18:16.753,,-0.921,-0.636,-1.052,-0.610,0.112,-0.307,0.907,-0.782,-1.036,0.849,-2.718,-2.758,0.648,3.305,1.659,3.310
0:18:16.754,,1.063,-3.619,-1.438,-0.820,0.997,-0.271,1.162,0.517,-0.383,1.266,-0.684,-4.184,0.942,2.326,0.710,2.460
0:18:16.754,,-2.160,-1.438,0.066,0.571,0.107,0.453,0.340,-0.290,1.579,-0.673,-0.369,-2.547,1.983,2.350,0.358,-0.285
0:18:16.755,,-1.410,-0.908,0.625,0.448,-0.599,0.761,0.634,0.311,1.094,-0.554,-0.871,-0.478,-0.085,0.804,1.148,-1.013
0:18:16.755,,-2.101,0.758,-2.191,-0.455,-2.263,0.073,-0.171,-0.147,-0.676,0.097,1.648,-0.422,-0.329,2.582,1.116,2.402
0:18:16.756,,-0.337,1.066,-0.418,-1.333,-0.845,-0.742,-2.175,0.041,0.658,1.450,2.020,-1.547,-0.790,0.581,2.035,0.208
0:18:16.756,,-1.387,-0.685,0.218,-0.450,1.811,-1.353,0.365,-0.428,-0.440,-0.606,-0.096,1.321,0.267,0.083,0.879,0.375
0:18:16.757,,-0.272,-1.288,1.941,0.283,-0.706,-0.729,-0.738,0.719,1.172,-1.327,-0.801,0.460,-0.493,0.279,1.175,0.236
0:18:16.757,,-0.078,-0.207,-0.078,1.566,-1.224,-0.204,-1.345,1.907,1.857,-1.186,-2.391,1.156,-0.445,0.535,1.410,-1.155
0:18:16.758,,0.103,-3.570,0.156,-1.652,1.186,0.914,0.452,0.562,0.865,-1.094,-0.965,2.549,-0.617,1.620,0.649,-1.099
0:18:16.758,,-0.589,-2.208,0.111,-3.756,1.821,-0.711,2.459,0.536,-1.228,-1.364,0.147,0.702,0.788,1.316,1.701,0.295
0:18:16.759,,-1.249,-1.420,0.990,-0.750,1.474,-0.713,-0.004,0.214,0.261,-1.082,-2.034,2.401,1.934,-0.453,-0.120,0.622
0:18:16.759,,-2.910,-0.969,1.869,-0.559,0.889,-0.217,1.449,0.805,0.184,-0.919,-0.289,-0.024,0.246,-1.506,0.498,1.588
0:18:16.760,,-1.659,-2.009,2.858,-1.860,-0.183,-0.460,1.014,1.166,1.451,-0.154,0.223,-0.132,-0.738,-0.592,-1.784,2.776
0:18:16.760,,-1.776,-0.621,0.746,-0.199,0.794,-0.492,0.574,-0.195,1.891,-1.374,-0.355,0.428,-1.918,1.932,-1.257,1.712
0:18:16.761,,-2.104,-2.156,1.530,0.426,0.611,-0.139,0.504,0.225,0.377,-0.930,-0.014,1.240,-1.134,0.834,-0.058,0.765
0:18:16.761,,-2.076,-0.751,3.970,-0.561,0.109,0.119,2.237,-0.459,0.706,-0.594,-0.542,0.816,-0.079,-0.719,-1.124,-1.086
0:18:16.762,,-3.443,0.728,3.422,-0.641,1.682,0.382,-0.402,0.050,1.466,-1.701,-0.176,1.147,1.909,-1.636,-1.888,-0.934
0:18:16.762,,-1.960,1.097,1.853,1.177,1.177,-0.977,0.800,0.769,-0.668,-1.498,0.083,0.364,0.804,-1.018,-0.491,-1.393
0:18:16.763,,-1.139,-0.194,0.181,-0.374,2.770,2.016,0.712,2.395,-2.190,-1.939,1.674,-0.906,2.245,-2.066,-0.414,-2.768
0:18:16.763,,-0.168,-1.283,-1.532,1.217,0.296,2.587,0.960,2.569,-0.478,-1.631,-0.615,1.052,0.953,-2.071,-0.858,-0.999
0:18:16.764,,0.272,1.340,2.091,-1.961,1.367,1.517,1.777,0.479,0.191,-0.431,0.218,-1.152,-1.020,-1.654,-1.125,-1.945
0:18:16.764,,1.270,1.403,-0.305,0.401,0.321,0.779,2.018,-0.020,-0.294,0.163,-0.839,-0.146,-1.233,1.728,-1.207,-4.023
0:18:16.765,,0.564,1.314,0.514,-1.000,-0.534,2.730,0.389,1.131,-1.855,-0.818,-1.152,-0.879,-3.248,1.304,3.229,-1.637
0:18:16.765,,-1.525,1.119,1.471,-2.123,-0.694,1.634,-0.512,3.208,0.423,-0.108,1.639,-1.703,-1.664,-1.236,0.819,-0.649
0:18:16.766,,0.432,1.724,1.591,0.030,-0.256,-0.520,0.431,1.509,0.157,-1.552,2.177,-1.674,-1.051,-2.097,-0.912,-0.076
0:18:16.766,,-0.921,1.991,0.972,-1.421,1.302,-1.129,0.836,4.008,0.684,-1.776,1.951,-1.659,-4.445,0.254,-1.644,0.973
0:18:16.767,,-0.428,1.980,0.338,0.272,1.709,-1.770,2.870,1.709,-1.335,1.326,1.171,-2.494,-1.103,-1.500,-3.109,0.312
0:18:16.767,,0.048,0.205,1.150,0.221,1.049,-0.711,4.648,2.696,-1.320,-0.783,0.405,-0.709,-0.989,-1.604,-3.034,-1.376
0:18:16.768,,-0.510,0.765,3.024,1.182,0.444,0.446,1.686,0.639,-1.247,0.675,0.375,-1.781,0.082,-1.971,-1.855,-2.059
0:18:16.768,,0.211,0.683,0.743,-1.087,-0.769,0.791,-0.638,0.902,0.595,1.792,0.278,-1.523,-0.926,-0.417,0.224,-0.772
0:18:16.769,,2.669,2.105,-0.640,-0.750,-1.516,-0.134,0.567,0.905,0.474,-0.335,0.963,-2.403,-1.574,-0.216,-0.369,0.141
0:18:16.769,,0.986,1.565,-0.395,-0.526,-0.247,1.528,-0.398,0.930,-0.906,0.191,1.867,-2.866,-1.116,0.428,-0.164,-0.791
0:18:16.770,,0.354,0.458,-0.202,2.118,1.926,0.845,0.471,1.533,-2.608,0.414,0.290,-1.802,-1.896,1.176,-1.238,-1.694
0:18:16.770,,0.588,0.106,-0.800,2.516,2.852,-0.094,1.738,1.414,-0.280,-1.102,0.857,-0.647,-2.268,-1.919,-1.370,-1.601
0:18:16.771,,0.887,0.988,-1.960,2.308,0.448,0.172,-0.006,0.161,1.363,0.171,-0.452,-1.444,-1.624,-1.051,0.670,-0.599
0:18:16.771,,-2.033,1.509,0.442,4.137,-0.914,-1.130,-0.119,0.916,0.684,-0.338,-0.668,-0.707,-0.086,0.549,-0.023,-2.169
0:18:16.771,,-2.429,2.221,-0.772,1.652,-1.443,0.731,1.699,0.873,0.395,-0.215,-0.131,-2.014,1.380,-0.262,-1.550,-0.187
0:18:16.772,,-1.578,0.097,-0.464,-1.178,-0.371,0.454,2.191,-0.515,0.881,0.766,0.543,-0.756,1.730,-0.716,-1.370,0.400
0:18:16.772,,-0.677,1.971,3.406,-0.421,0.335,0.309,0.433,1.189,-0.891,-1.014,-0.429,-1.273,0.675,-1.056,-1.101,-1.506
0:18:16.773,,-2.131,0.928,1.476,-1.939,0.714,0.753,1.243,2.354,-0.554,-0.997,-0.647,-1.328,-1.364,1.102,1.425,-1.124
0:18:16.773,,-1.302,-0.098,0.275,-1.187,0.319,0.054,1.413,0.349,1.314,1.855,0.824,-0.323,-2.216,-0.227,0.733,-1.907
0:18:16.774,,-0.666,-0.125,-0.791,-0.983,-0.252,-0.608,1.125,2.629,1.751,1.216,-0.987,0.667,-0.881,0.043,-0.152,-1.939
0:18:16.774,,-2.777,-0.020,-1.292,-0.979,-0.440,-0.842,0.859,0.548,1.363,1.458,-1.499,2.580,2.537,0.003,-1.548,0.105
0:18:16.775,,-1.891,-1.920,-0.155,0.325,0.278,-0.131,1.893,0.353,2.463,-0.171,-0.357,1.300,0.289,-0.952,-2.077,0.875
0:18:16.775,,1.417,-2.647,0.479,0.374,1.799,-0.554,1.596,0.742,0.962,1.121,2.137,-0.819,-1.249,-1.613,-1.701,-2.041
0:18:16.776,,0.964,1.154,0.154,1.046,1.612,-0.081,2.149,0.636,-0.647,0.551,1.660,-0.789,-3.528,-1.376,0.117,-3.712
0:18:16.776,,2.276,-0.680,0.509,4.617,3.121,-1.214,0.871,-0.305,-0.701,-0.936,-0.824,-1.071,-0.689,-2.822,-0.400,-1.657
0:18:16.777,,3.715,1.791,-1.105,2.911,1.382,-1.332,0.278,-0.339,0.473,-0.891,0.772,-1.835,-1.646,-1.190,-1.772,-1.108
0:18:16.777,,4.286,3.058,0.554,-0.158,0.141,-0.568,-1.134,0.452,-0.491,-0.183,-1.083,0.581,-1.030,-1.524,-2.191,-0.745
0:18:16.778,,1.943,1.462,1.667,1.613,-0.395,0.657,-2.237,1.648,0.875,0.467,-1.017,0.384,1.085,-3.706,-2.606,-1.966
0:18:16.778,,1.884,-1.066,0.972,0.983,-0.340,1.475,-0.147,1.416,0.316,0.176,0.665,0.738,-0.330,-2.150,-1.665,-2.985
0:18:16.779,,0.619,-0.538,-1.740,1.844,-0.106,-1.149,-0.576,0.991,-0.467,0.685,3.324,1.039,1.537,-0.199,-2.680,-2.502
0:18:16.779,,1.718,-1.536,-2.492,0.861,-1.572,-0.401,0.050,-0.774,0.311,2.100,1.851,-0.610,1.526,-0.377,-0.829,0.244
0:18:16.780,,1.242,-1.179,-1.536,0.077,-0.301,-0.271,0.111,-1.291,2.020,1.848,2.123,-0.615,-0.304,-0.408,0.468,-1.918
0:18:16.780,,-1.672,-1.214,0.320,1.587,-0.626,-2.162,1.012,1.036,1.971,0.508,0.662,1.834,-0.990,-1.996,-0.388,0.251
0:18:16.781,,0.812,0.282,-2.905,3.497,-0.350,-0.416,-0.711,0.839,1.436,-0.978,0.662,0.004,-2.489,1.186,0.163,-0.985
0:18:16.781,,0.748,-3.825,-3.936,1.255,1.747,-3.029,-0.122,1.333,0.180,0.241,-0.037,1.911,-0.104,1.908,0.897,0.841
0:18:16.782,,1.556,-2.115,-2.304,0.386,-0.471,-0.271,0.384,-0.605,0.101,1.871,0.171,2.146,-0.368,-0.512,-0.507,0.644
0:18:16.782,,1.395,-2.011,1.015,1.595,-0.999,0.099,-0.420,-2.341,1.115,2.656,-0.539,1.993,0.209,-2.409,-0.488,-0.948
0:18:16.783,,-0.149,-2.526,-2.078,1.926,1.080,-0.924,-0.938,1.015,2.676,1.407,-2.171,1.027,1.624,-0.963,-0.779,-0.193
0:18:16.783,,-2.000,-2.188,-0.933,-0.359,-1.561,0.093,-0.441,0.355,2.925,1.786,0.131,0.546,0.025,-0.598,1.339,0.969
0:18:16.784,,0.168,-0.953,-1.042,1.028,0.814,1.004,-0.338,-0.059,2.426,0.358,-1.640,0.219,-2.377,-0.904,0.988,0.245
0:18:16.784,,0.788,-3.982,-3.227,-0.521,2.785,-0.123,0.714,0.247,2.385,-1.605,-1.077,1.797,-1.601,1.914,-0.468,2.059
0:18:16.785,,-0.108,-1.878,-1.566,0.870,1.773,-0.256,1.013,-1.634,0.988,-0.066,-0.851,2.836,-2.064,1.391,-0.044,-0.503
0:18:16.785,,-0.536,1.196,-1.276,1.843,0.112,0.069,-0.958,-1.604,-1.025,0.635,-0.340,2.938,-0.665,-0.663,0.181,-0.009
0:18:16.786,,-0.540,-0.588,-0.920,1.017,-0.374,-0.548,0.375,-0.417,0.478,0.937,-0.307,1.497,0.693,-1.382,0.747,-0.735
0:18:16.786,,-1.511,-1.926,-2.289,2.022,0.159,1.277,2.346,1.128,0.872,0.448,-1.691,0.879,1.924,-0.491,0.156,-3.399
0:18:16.787,,-0.848,-0.061,-0.840,1.040,1.505,0.217,2.316,-1.164,-0.274,-0.828,-1.042,-0.450,-1.579,2.182,0.022,-0.190
0:18:16.787,,0.431,0.739,-1.923,1.221,0.536,0.554,1.364,-0.520,1.178,0.430,-1.374,-2.911,0.196,0.693,-0.800,0.079
0:18:16.788,,2.380,0.618,-1.815,2.350,0.341,0.162,1.400,1.394,0.258,-2.093,-0.686,-3.602,1.393,-1.146,0.274,-1.153
0:18:16.788,,2.944,1.819,-0.329,3.558,0.101,1.653,0.648,0.948,-0.931,-2.997,-1.553,-1.727,-0.327,-3.032,-0.315,-0.444
0:18:16.789,,2.153,3.147,0.189,1.469,1.652,0.398,-0.459,1.087,-3.219,-2.169,-1.956,-2.153,1.254,-2.214,0.416,0.468
0:18:16.789,,1.103,1.705,2.078,1.434,1.589,2.081,1.664,4.208,-2.958,-2.001,-3.363,-1.209,-2.197,-1.535,-0.209,-2.412
0:18:16.790,,1.670,3.734,-0.975,2.140,0.894,1.196,3.531,3.785,-2.146,-2.021,-2.921,-1.472,-2.544,-1.596,-0.810,-2.336
0:18:16.790,,5.185,3.173,-0.234,2.042,0.276,0.968,3.105,1.906,-0.160,-4.038,-4.382,-0.489,-0.616,-1.978,-1.068,-3.762
0:18:16.791,,3.902,1.424,-0.925,2.880,1.056,1.355,0.242,3.007,-0.287,-1.700,-4.781,-1.655,-3.351,0.561,-0.556,-1.218
0:18:16.791,,-1.047,0.726,-1.134,1.729,1.333,1.759,1.534,2.409,-0.625,-0.968,-2.246,-2.204,0.244,-0.378,-0.840,-0.235
0:18:16.792,,2.433,3.956,1.644,2.155,0.015,1.862,-0.152,1.191,-0.979,-2.709,-2.339,-0.533,-0.876,-2.705,-1.764,-1.323
0:18:16.792,,1.687,2.525,1.348,1.262,-1.116,0.402,-0.122,0.251,0.104,-0.839,-1.307,-0.986,0.357,-1.626,-1.517,-0.450
0:18:16.792,,0.720,1.826,-2.717,-1.043,1.178,0.461,0.767,0.814,0.201,0.205,0.155,-0.740,-1.264,0.135,1.106,-1.843
0:18:16.793,,0.299,1.045,-1.632,-1.388,-0.300,0.246,1.142,1.054,1.220,-0.094,0.573,-1.014,-1.811,1.350,0.529,-1.258
0:18:16.793,,-0.885,0.045,-1.842,-0.684,-0.137,0.501,-0.149,-0.326,0.279,1.306,1.834,-1.643,-1.138,0.601,1.712,0.590
0:18:16.794,,-1.372,-0.937,0.123,-0.683,1.608,0.362,1.940,1.015,1.487,1.247,-0.168,-0.281,-2.384,-0.555,-0.835,-0.602
0:18:16.794,,-0.300,-2.434,-0.030,0.357,-1.369,-1.066,0.669,-0.620,2.604,0.069,-0.526,-0.246,-0.620,1.568,0.503,1.335
0:18:16.795,,1.627,-0.085,-0.121,-1.800,0.254,0.261,1.867,-1.594,0.130,-0.190,-0.833,-1.427,0.260,1.432,-2.274,2.489
0:18:16.795,,1.718,0.126,-1.618,-0.877,-0.514,-1.081,1.766,-0.147,0.355,-0.060,-0.143,-1.881,0.717,0.245,-0.276,1.721
0:18:16.796,,0.942,1.713,-1.486,-2.493,-1.078,0.131,0.214,0.195,-0.087,-1.974,2.171,0.431,-0.082,0.831,-0.314,0.820
0:18:16.796,,0.641,2.892,2.338,-3.225,-2.058,0.505,-0.134,0.273,-0.377,-0.337,-0.882,-0.327,0.496,1.428,-0.834,-0.485
0:18:16.797,,1.085,-1.271,1.202,-3.234,2.344,1.833,1.962,0.660,-0.464,-0.339,-1.521,0.736,-0.563,-0.644,-1.292,-0.513
0:18:16.797,,1.108,-2.272,-0.347,-2.001,0.826,0.446,1.490,0.301,1.144,0.538,0.347,-1.397,-1.445,0.268,0.391,0.725
0:18:16.798,,1.179,0.605,-1.138,-0.324,-0.015,-0.701,-0.087,-0.438,2.340,1.735,-2.639,-0.041,-0.746,-1.042,2.343,-0.975
0:18:16.798,,-1.895,-1.527,-1.345,-0.290,-0.341,-0.885,0.507,-0.901,1.680,0.804,-0.419,-2.139,0.838,0.425,2.788,2.786
0:18:16.799,,-1.078,-2.362,-1.910,-1.300,-0.414,-1.174,1.336,0.566,-0.149,0.212,0.016,1.161,1.718,-0.915,2.932,1.413
0:18:16.799,,-0.670,-3.692,-0.912,-2.465,-1.069,1.227,1.828,0.990,0.282,0.281,0.392,0.290,-0.400,1.465,0.746,1.752
0:18:16.800,,0.439,-0.839,0.367,-0.083,-0.490,-1.216,1.083,0.267,0.889,-0.574,1.214,-0.420,-0.603,-0.595,0.541,-0.102
0:18:16.800,,-1.037,-0.108,-0.436,-0.449,1.591,0.477,0.865,0.414,1.843,-0.154,-1.079,2.672,-1.292,-2.916,0.295,-0.693
0:18:16.801,,-0.275,-0.770,-0.562,-1.235,1.758,2.189,-0.003,-1.615,0.285,-0.641,-0.608,2.445,0.414,-0.471,-1.425,0.541
0:18:16.801,,-0.266,-0.029,-2.201,-0.503,-1.941,1.880,0.434,-1.116,1.244,0.461,-1.419,0.868,1.296,0.333,-0.629,1.687
0:18:16.802,,-0.020,2.913,-2.772,-1.731,-0.011,-0.654,2.108,-0.857,0.367,1.195,-0.582,0.738,1.213,-0.252,-1.612,-0.011
0:18:16.802,,-4.005,-1.612,0.411,1.290,0.671,0.679,-0.411,0.709,0.181,-0.558,0.136,2.309,0.545,0.103,0.108,-0.665
0:18:16.803,,-0.498,-0.886,-1.260,2.444,2.485,0.550,0.575,-1.026,0.440,0.314,-0.788,0.681,-0.929,-1.023,0.471,-1.679
0:18:16.803,,-3.760,0.193,-1.129,0.878,1.390,1.531,1.437,-0.275,1.544,0.310,1.268,0.639,-1.190,-0.739,-1.414,-0.690
0:18:16.804,,-1.572,-2.094,0.066,2.006,0.774,0.494,1.910,-0.047,1.736,-0.906,0.814,2.999,-1.541,-2.439,-2.053,-0.217
0:18:16.804,,-1.700,1.894,0.764,1.166,0.213,-0.978,-2.052,-1.480,1.185,-1.190,0.498,0.690,-2.822,0.343,1.990,1.494
0:18:16.805,,1.251,0.556,-1.794,0.057,-0.175,-0.013,-0.148,0.470,0.582,0.005,-0.959,0.923,-2.459,0.459,0.483,0.848
0:18:16.805,,1.059,-1.288,0.914,1.145,1.275,-0.105,0.555,1.157,1.660,-1.387,-0.538,-0.267,-1.929,-0.297,-1.656,-0.413
0:18:16.806,,1.326,0.451,0.907,1.263,-1.094,-1.093,-0.144,3.127,1.338,-0.848,1.027,0.112,-2.547,0.068,-2.709,-1.121
0:18:16.806,,1.334,1.537,0.286,3.528,-0.115,0.340,1.580,1.816,-0.926,-0.936,-0.497,-1.081,-4.151,0.236,-0.399,-2.600
0:18:16.807,,-0.081,3.157,1.338,1.471,-0.544,-0.660,1.000,1.059,-0.644,0.771,-2.370,-1.852,-3.066,1.223,-0.403,-0.501
0:18:16.807,,-1.146,-0.840,2.418,1.999,1.935,-2.488,-0.262,-0.451,-0.902,0.672,0.708,0.394,-1.552,0.841,-2.687,1.326
0:18:16.808,,1.407,2.439,0.986,0.996,1.260,-2.363,-1.910,-0.285,-0.650,0.173,0.266,-0.026,0.976,0.273,-2.866,-0.721
0:18:16.808,,-0.270,-0.187,2.066,0.378,-0.252,-0.521,-0.365,0.258,-1.028,0.706,-1.020,-1.421,1.453,0.681,-0.291,-0.062
0:18:16.809,,-0.270,0.839,3.110,0.373,0.129,-0.831,0.923,-0.355,-1.797,-2.096,0.311,-0.457,-0.863,0.493,0.547,-0.132
0:18:16.809,,0.146,-0.975,2.370,-1.203,-0.249,-1.501,0.155,-1.290,0.532,-3.335,-0.998,0.705,0.554,1.525,2.780,0.923
0:18:16.810,,2.541,-0.859,1.282,-0.542,-1.500,0.450,-0.207,-0.785,-0.007,-0.455,-0.773,-0.062,-0.572,0.660,0.318,0.468
0:18:16.810,,1.453,1.058,-1.610,1.442,-0.459,-0.784,0.106,0.162,-0.048,-0.618,0.007,-2.323,-0.436,1.588,-0.193,0.553
0:18:16.811,,-3.178,0.553,0.687,0.810,-0.858,-0.834,0.474,0.285,0.411,-2.138,1.131,-0.674,-0.893,2.792,0.690,0.796
0:18:16.811,,-1.391,-2.495,-0.607,2.339,0.594,-0.353,-0.067,-1.027,-1.638,-1.482,1.965,1.919,0.999,1.745,-0.565,0.001
0:18:16.812,,1.383,-0.554,1.206,0.709,0.048,-2.464,-0.124,-0.020,-2.041,-0.168,-0.095,1.369,1.787,-0.529,-1.439,1.003
0:18:16.812,,0.856,-2.474,0.607,0.700,-0.267,-0.652,1.731,-1.708,-0.980,1.137,0.666,-0.158,1.737,1.084,-1.590,-0.613
0:18:16.813,,1.964,-3.323,0.545,-1.106,-1.192,-0.415,2.734,0.220,-0.801,-0.163,-0.765,0.696,-0.951,2.792,0.507,-0.754
0:18:16.813,,1.379,-1.429,-1.667,0.459,-0.366,-0.852,-1.075,0.760,-0.311,0.565,0.502,2.704,-0.246,0.935,-1.046,-0.194
0:18:16.813,,0.633,-0.520,-0.392,0.415,0.311,-1.408,0.553,-0.632,-3.188,1.568,0.307,3.006,-1.142,1.369,-0.082,-0.673
0:18:16.814,,0.394,-1.553,-2.160,0.078,0.026,-1.664,1.257,-0.404,-1.763,1.143,1.360,1.487,0.908,0.193,-0.274,0.855
0:18:16.814,,1.120,-2.082,-0.375,0.843,0.370,-2.512,1.456,-0.892,-1.240,0.479,1.063,1.274,-0.216,0.916,-1.057,0.882
0:18:16.815,,0.457,-1.790,-1.151,2.366,-1.003,0.600,1.219,0.642,-1.096,-0.653,1.597,0.513,-0.022,-1.407,-0.739,0.569
0:18:16.815,,0.601,-1.267,0.565,1.908,0.239,-0.927,1.003,-0.600,-1.126,-0.193,-1.299,1.111,1.535,0.382,-2.642,0.674
0:18:16.816,,-2.385,-1.002,1.255,1.067,-1.140,-1.275,3.481,0.161,0.487,-0.948,-1.596,1.259,0.200,0.554,-0.764,0.524
